"Rural/Urban:- 1=Rural, 2=Urban",,,,,,,,,,,
"School Category : - Primary (1), Primary with Upper Primary (2), Primary with Upper primary and secondary/higher secondary (3), Upper primary only (4), Upper primary with secondary/higher secondary (5)",,,,,,,,,,,
,,,,,,,,,,,
"Management :- Department of Education (1), Tribal/Social Welfare Department (2), Local Body (3), Pvt. Aided (4), Pvt. Unaided (5), Others (6)",,,,,,,,,,,
,,,,,,,,,,,
School Code,State Name,District Name,Block Name,Village Name,School Name,Rural/Urban,School Category,School Management,Total Enrolment,Total Classroom,Student Classroom Ratio
28014802001,Andhra Pradesh                     ,ADILABAD,DAHEGOAN,KAMMARPALLE,1948030 - M.P.Primary School,1,1,3,42,1,42
28014802403,Andhra Pradesh                     ,ADILABAD,DAHEGOAN,KUNCHAVELLI,1948060 - M P P SCHOOL,1,1,3,64,1,64
28014802204,Andhra Pradesh                     ,ADILABAD,DAHEGOAN,LAGGAON,1948309 - M.P. U P SCHOOL,1,2,3,102,2,51
28014803701,Andhra Pradesh                     ,ADILABAD,DAHEGOAN,MOTLAGUDA,1948050 - M.P.Primary School,1,1,3,98,1,98
28014800701,Andhra Pradesh                     ,ADILABAD,DAHEGOAN,PESARKUNTA,1948010 - M.P.Primary School,1,1,3,59,1,59
28013103001,Andhra Pradesh                     ,ADILABAD,DANDEPALLY,GUDAM,1931031 - MP PRIMARY SCHOOL,1,1,3,54,1,54
28013100606,Andhra Pradesh                     ,ADILABAD,DANDEPALLY,MAMIDIPALLE,1931303 - MP PRIMARY SCHOOL,1,1,3,84,2,42
28013101801,Andhra Pradesh                     ,ADILABAD,DANDEPALLY,NARSAPUR,1931021 - MP PRIMARY SCHOOL,1,1,3,42,1,42
28013100401,Andhra Pradesh                     ,ADILABAD,DANDEPALLY,TALLAPET,1931004 - MP PRIMARY SCHOOL,1,1,3,166,1,166
28013100406,Andhra Pradesh                     ,ADILABAD,DANDEPALLY,TALLAPET,1931601 - Z.P SECONDARY SCHOOL,1,5,3,271,6,45
28013102702,Andhra Pradesh                     ,ADILABAD,DANDEPALLY,VELGANOOR,1931064 - MPPS VELGANOOR,1,1,3,163,3,54
28013102705,Andhra Pradesh                     ,ADILABAD,DANDEPALLY,VELGANOOR,1931608 - ZPSS VELGANOOR,1,5,3,143,3,48
28012001802,Andhra Pradesh                     ,ADILABAD,DILAWARPUR,GUNDAMPALLE,1920015 - M.P.Primary School,1,1,3,188,4,47
28012000601,Andhra Pradesh                     ,ADILABAD,DILAWARPUR,KALVA,1920004 - M.P.Primary School,1,1,3,41,1,41
28012000301,Andhra Pradesh                     ,ADILABAD,DILAWARPUR,KUSLI,1920312 - M.P.U.P.PRIMARY SCHOOL,1,2,3,107,2,54
28012001307,Andhra Pradesh                     ,ADILABAD,DILAWARPUR,NARSAPUR,1920602 - Z.P.High School,1,5,3,122,3,41
28010800705,Andhra Pradesh                     ,ADILABAD,GUDIHATHNOOR,GUDIHATHINUR,1908604 - Govt.High School,1,5,1,230,5,46
28010800602,Andhra Pradesh                     ,ADILABAD,GUDIHATHNOOR,LINGAPUR,1908008 - M.P.Primary School,1,1,3,74,1,74
28010801204,Andhra Pradesh                     ,ADILABAD,GUDIHATHNOOR,MANNUR,1908040 - GOVT.TRIBAL PRIMARY SCHOO,1,1,2,42,1,42
28010801501,Andhra Pradesh                     ,ADILABAD,GUDIHATHNOOR,UMRI(B),1908014 - M.P.Primary School,1,1,3,43,1,43
28010801507,Andhra Pradesh                     ,ADILABAD,GUDIHATHNOOR,UMRI(B),1908605 - A HIGH SCHOOL,1,5,2,198,3,66
28010902101,Andhra Pradesh                     ,ADILABAD,ICHODA,DHABA KHURD,1909019 - M.P.Primary School,1,1,3,48,1,48
28010903301,Andhra Pradesh                     ,ADILABAD,ICHODA,GUNDALA,1909030 - M.P.Primary School,1,1,3,110,2,55
28010903302,Andhra Pradesh                     ,ADILABAD,ICHODA,GUNDALA,1909031 - M.P.Primary School,1,1,3,75,1,75
28010903305,Andhra Pradesh                     ,ADILABAD,ICHODA,GUNDALA,1909319 - M.P.U PRIMARY SCHOOL,1,2,3,196,2,98
28010901605,Andhra Pradesh                     ,ADILABAD,ICHODA,ICHODA,1909077 - MPPS ECHODA,1,1,3,277,6,46
28010901609,Andhra Pradesh                     ,ADILABAD,ICHODA,ICHODA,1909316 - MPUPSCHOOL (U),1,2,3,324,2,162
28010901610,Andhra Pradesh                     ,ADILABAD,ICHODA,ICHODA,1909604 - Z.P.High School,1,5,3,741,16,46
28010900301,Andhra Pradesh                     ,ADILABAD,ICHODA,JUNNI,1909002 - M.P.Primary School,1,1,3,43,1,43
28010903102,Andhra Pradesh                     ,ADILABAD,ICHODA,KESHA PATNAM,1909079 - MPPS KESHAVAPATNAM,1,1,3,132,3,44
28010903103,Andhra Pradesh                     ,ADILABAD,ICHODA,KESHA PATNAM,1909318 - M.P.U PRIMARY SCHOOL,1,2,3,197,2,99
28010901402,Andhra Pradesh                     ,ADILABAD,ICHODA,MADAPUR,1909013 - M.P.Primary School,1,1,3,43,1,43
28010900902,Andhra Pradesh                     ,ADILABAD,ICHODA,SIRIKONDA,1909008 - M.P.Primary School,1,1,3,214,3,71
28010901102,Andhra Pradesh                     ,ADILABAD,ICHODA,SOANPALLE,1909302 - M.P.U.P.School,1,2,3,163,4,41
28010703301,Andhra Pradesh                     ,ADILABAD,INDERVELLY,ANJI,1907004 - M.P.Primary School,1,1,3,95,2,48
28010700501,Andhra Pradesh                     ,ADILABAD,INDERVELLY,BURSANPATAR,1907003 - M.P.Primary School,1,1,3,42,1,42
28010701102,Andhra Pradesh                     ,ADILABAD,INDERVELLY,DHANNURA (B),1907013 - M.P.Primary School,1,1,3,160,3,53
28010700305,Andhra Pradesh                     ,ADILABAD,INDERVELLY,GINNERA,1907048 - GOVT.TRIBAL PRIMARY SCHOO,1,1,2,46,1,46
28010701702,Andhra Pradesh                     ,ADILABAD,INDERVELLY,HARKAPUR,1907017 - M.P.Primary School,1,1,3,57,1,57
28010700801,Andhra Pradesh                     ,ADILABAD,INDERVELLY,INDERVELLY(B),1907005 - M.P.Primary School,1,1,3,87,1,87
28010700802,Andhra Pradesh                     ,ADILABAD,INDERVELLY,INDERVELLY(B),1907006 - M.P.Primary School,1,1,3,47,1,47
28010700804,Andhra Pradesh                     ,ADILABAD,INDERVELLY,INDERVELLY(B),1907032 - M.P.Primary School,1,1,3,43,1,43
28010702201,Andhra Pradesh                     ,ADILABAD,INDERVELLY,LAKAMPUR,1907021 - M.P.Primary School,1,1,3,42,1,42
28010701402,Andhra Pradesh                     ,ADILABAD,INDERVELLY,MENDAPALLE,1907065 - GOVT.TRIBAL PRIMARY SCHOO,1,1,2,45,1,45
28010702702,Andhra Pradesh                     ,ADILABAD,INDERVELLY,WAIPET,1907082 - GOVT.TRIBAL PRIMARY SCHOO,1,1,2,48,1,48
28010702709,Andhra Pradesh                     ,ADILABAD,INDERVELLY,WAIPET,1907318 - GOVT. TRIBAL PRIMARY SCHO,1,2,2,81,2,41
28010703003,Andhra Pradesh                     ,ADILABAD,INDERVELLY,WALGANDA HEERAPUR,1907091 - GOVT.TRIBAL PRIMARY SCHOO,1,1,2,46,1,46
28010703006,Andhra Pradesh                     ,ADILABAD,INDERVELLY,WALGANDA HEERAPUR,1907312 - M P PRIMARY SCHOOL,1,2,3,133,2,67
28010404202,Andhra Pradesh                     ,ADILABAD,JAINAD,ADA,1904044 - MPPS ADA,1,1,3,101,2,51
28010405301,Andhra Pradesh                     ,ADILABAD,JAINAD,KANPA (MEDIGUDA),1904035 - M.P.U.P.School,1,1,3,135,3,45
28010404801,Andhra Pradesh                     ,ADILABAD,JAINAD,LAXMIPUR (ULIGAN),1904042 - MPP SCHOOL,1,1,3,125,2,63
28010405502,Andhra Pradesh                     ,ADILABAD,JAINAD,MANGURLA,1904314 - MPUP SCHOOL,1,2,3,133,3,44
28010401102,Andhra Pradesh                     ,ADILABAD,JAINAD,SANGVI (K),1904302 - M.P.U.P.School,1,2,3,93,2,47
28012700101,Andhra Pradesh                     ,ADILABAD,JAINOOR,ASHAPALLE,1927001 - M.P.Primary School,1,1,3,59,1,59
28012700103,Andhra Pradesh                     ,ADILABAD,JAINOOR,ASHAPALLE,1927003 - M.P.Primary School,1,1,3,51,1,51
28012700104,Andhra Pradesh                     ,ADILABAD,JAINOOR,ASHAPALLE,1927023 - GOVT.TRIBAL PRIMARY SCHOO,1,1,2,42,1,42
28012700501,Andhra Pradesh                     ,ADILABAD,JAINOOR,BHUSIMATTA,1927007 - M.P.Primary School,1,1,3,43,1,43
28012700502,Andhra Pradesh                     ,ADILABAD,JAINOOR,BHUSIMATTA,1927037 - GOVT.TRIBAL PRIMARY SCHOO,1,1,2,57,1,57
28012700503,Andhra Pradesh                     ,ADILABAD,JAINOOR,BHUSIMATTA,1927038 - GOVT.TRIBAL PRIMARY SCHOO,1,1,2,44,1,44
28012700701,Andhra Pradesh                     ,ADILABAD,JAINOOR,DABDLI,1927042 - GOVT.TRIBAL PRIMARY SCHOO,1,1,2,41,1,41
28012701201,Andhra Pradesh                     ,ADILABAD,JAINOOR,DUBBAGUDA,1927012 - M.P.Primary School,1,1,3,42,1,42
28012700301,Andhra Pradesh                     ,ADILABAD,JAINOOR,GUDAMAMDA,1927004 - M.P.Primary School,1,1,3,42,1,42
28012700307,Andhra Pradesh                     ,ADILABAD,JAINOOR,GUDAMAMDA,1927033 - GOVT.TRIBAL PRIMARY SCHOO,1,1,2,43,1,43
28012701301,Andhra Pradesh                     ,ADILABAD,JAINOOR,JAINOOR,1927014 - M.P.Primary School,1,1,3,50,1,50
28012701308,Andhra Pradesh                     ,ADILABAD,JAINOOR,JAINOOR,1927309 - MPUP SCHOOL,1,2,3,252,4,63
28012701309,Andhra Pradesh                     ,ADILABAD,JAINOOR,JAINOOR,1927601 - Z.P.High School,1,5,3,213,4,53
28012700803,Andhra Pradesh                     ,ADILABAD,JAINOOR,LENDIGUDA,1927010 - M.P.Primary School,1,1,3,85,1,85
28012700804,Andhra Pradesh                     ,ADILABAD,JAINOOR,LENDIGUDA,1927063 - GOVT.TRIBAL PRIMARY SCHOO,1,1,2,90,1,90
28012701601,Andhra Pradesh                     ,ADILABAD,JAINOOR,POLASA,1927018 - M.P.Primary School,1,1,3,76,1,76
28012700601,Andhra Pradesh                     ,ADILABAD,JAINOOR,RASIMATTA,1927040 - GOVT.TRIBAL PRIMARY SCHOO,1,1,2,45,1,45
28012701003,Andhra Pradesh                     ,ADILABAD,JAINOOR,SHIVANUR,1927053 - GOVT.TRIBAL PRIMARY SCHOO,1,1,2,45,1,45
28012701001,Andhra Pradesh                     ,ADILABAD,JAINOOR,SHIVANUR,1927313 - Govt.U.Primary School DNT,1,2,1,66,1,66
28012700903,Andhra Pradesh                     ,ADILABAD,JAINOOR,USHEGAON,1927044 - GOVT.TRIBAL PRIMARY SCHOO,1,1,2,82,2,41
28015202701,Andhra Pradesh                     ,ADILABAD,JAIPUR,AREPALLE,1952321 - M P U P SCHOOL,1,2,3,120,2,60
28015200602,Andhra Pradesh                     ,ADILABAD,JAIPUR,BURUGUPALLE,1952304 - M.P.U.P.School,1,2,3,132,2,66
28015203301,Andhra Pradesh                     ,ADILABAD,JAIPUR,GOPALPUR,1952039 - M.P.Primary School,1,1,3,46,1,46
28015201602,Andhra Pradesh                     ,ADILABAD,JAIPUR,INDARAM,1952021 - M.P.Primary School,1,1,3,56,1,56
28015201603,Andhra Pradesh                     ,ADILABAD,JAIPUR,INDARAM,1952022 - M.P.Primary School,1,1,3,48,1,48
28015202601,Andhra Pradesh                     ,ADILABAD,JAIPUR,KUNDARAM,1952032 - M.P.Primary School,1,1,3,146,3,49
28015201304,Andhra Pradesh                     ,ADILABAD,JAIPUR,MUDIGUNTA,1952610 - Z.P. S. SCHOOL,1,5,3,127,3,42
28015202301,Andhra Pradesh                     ,ADILABAD,JAIPUR,NARASINGAPURAM,1952030 - M.P.Primary School,1,1,3,47,1,47
28015203402,Andhra Pradesh                     ,ADILABAD,JAIPUR,POWNUR,1952048 - M P P SCHOOL,1,1,3,46,1,46
28015202401,Andhra Pradesh                     ,ADILABAD,JAIPUR,SHETPALLE,1952053 - MPPS SHETPALLY,1,1,3,103,1,103
28015202407,Andhra Pradesh                     ,ADILABAD,JAIPUR,SHETPALLE,1952613- ZPSS-SHETPALLY,1,5,3,148,2,74
28015201801,Andhra Pradesh                     ,ADILABAD,JAIPUR,YELKANTI,1952024 - M.P.Primary School,1,1,3,44,1,44
28013001805,Andhra Pradesh                     ,ADILABAD,JANNARAM,BADAMPALLE,1930071 - M.P. PRIMARY SCHOOL,1,1,3,137,3,46
28013002302,Andhra Pradesh                     ,ADILABAD,JANNARAM,CHINTAGUDA,1930036 - M.P.Primary School,1,1,3,144,3,48
28013000103,Andhra Pradesh                     ,ADILABAD,JANNARAM,INDHANPALLE,1930063 - GOVT.TRIBAL PRIMARY SCHOO,1,1,2,43,1,43
28013001103,Andhra Pradesh                     ,ADILABAD,JANNARAM,JANNARAM,1930318 - M.P.U.Primary School (URD,1,2,3,127,1,127
28013001702,Andhra Pradesh                     ,ADILABAD,JANNARAM,KALMADAGU,1930030 - M.P.Primary School,1,1,3,141,3,47
28013000402,Andhra Pradesh                     ,ADILABAD,JANNARAM,KISHTAPUR,1930006 - M.P.Primary School,1,1,3,126,2,63
28013000404,Andhra Pradesh                     ,ADILABAD,JANNARAM,KISHTAPUR,1930008 - M.P.Primary School,1,1,3,155,3,52
28013000202,Andhra Pradesh                     ,ADILABAD,JANNARAM,KOTHAPET,1930003 - M.P.Primary School,1,1,3,59,1,59
28013000601,Andhra Pradesh                     ,ADILABAD,JANNARAM,MURIMADUGU,1930011 - M.P.Primary School,1,1,3,128,1,128
28012503501,Andhra Pradesh                     ,ADILABAD,KADDAM,BHUTHKUR,1925044 - M.P.Primary School,1,1,3,47,1,47
28012503303,Andhra Pradesh                     ,ADILABAD,KADDAM,CHITTIAL,1925310 - M.P.U.P SCHOOL,1,2,3,162,4,41
28012501906,Andhra Pradesh                     ,ADILABAD,KADDAM,DASTURABAD,1925085 - M.P.P SCHOOL,1,1,3,41,1,41
28012500106,Andhra Pradesh                     ,ADILABAD,KADDAM,GANGAPUR,1925063 - GOVT.TRIBAL PRIMARY SCHOO,1,1,2,44,1,44
28012503801,Andhra Pradesh                     ,ADILABAD,KADDAM,GONDSERIAL,1925081 - GOVT.TRIBAL PRIMARY SCHOO,1,1,2,47,1,47
28012502202,Andhra Pradesh                     ,ADILABAD,KADDAM,KANNAPUR,1925076 - GOVT.TRIBAL PRIMARY SCHOO,1,1,2,43,1,43
28012503003,Andhra Pradesh                     ,ADILABAD,KADDAM,LINGAPUR,1925604 - Z.P.High School,1,5,3,323,7,46
28012503602,Andhra Pradesh                     ,ADILABAD,KADDAM,MUNNIAL,1925049 - M.P.Primary School,1,1,3,193,2,97
28012503603,Andhra Pradesh                     ,ADILABAD,KADDAM,MUNNIAL,1925078 - GOVT.TRIBAL PRIMARY SCHOO,1,1,2,42,1,42
28012503604,Andhra Pradesh                     ,ADILABAD,KADDAM,MUNNIAL,1925607 - ZPSSCHOOL,1,5,3,165,4,41
28012502503,Andhra Pradesh                     ,ADILABAD,KADDAM,NACHAN YELLAPUR,1925606 - A P S W R S GIRLS,1,3,2,401,10,40
28012501402,Andhra Pradesh                     ,ADILABAD,KADDAM,PANDWAPUR,1925072 - GOVT.TRIBAL PRIMARY SCHOO,1,1,2,52,1,52
28012501302,Andhra Pradesh                     ,ADILABAD,KADDAM,PEDDUR,1925016 - M.P.PRIMARY SCHOOL,1,1,3,162,3,54
28013902404,Andhra Pradesh                     ,ADILABAD,KAGAZNAGAR,ANDAVELLI,1939114 - MPPS ANDAVELLY,1,1,3,160,3,53
28013902002,Andhra Pradesh                     ,ADILABAD,KAGAZNAGAR,ANKHODA,1939018 - M.P.Primary School,1,1,3,50,1,50
28013901101,Andhra Pradesh                     ,ADILABAD,KAGAZNAGAR,ANKUSAPUR,1939303 - M.P.U.P.School,1,2,3,130,3,43
28013902505,Andhra Pradesh                     ,ADILABAD,KAGAZNAGAR,BHAT PALLE,1939605 - Z.P.High School,1,5,3,234,4,59
28013901703,Andhra Pradesh                     ,ADILABAD,KAGAZNAGAR,CHINTHAGUDA,1939014 - M.P.Primary School,1,1,3,82,2,41
28013901001,Andhra Pradesh                     ,ADILABAD,KAGAZNAGAR,DUBBAGUDA,1939086 - GOVT.TRIBAL PRIMARY SCHOO,1,1,2,43,1,43
28013902202,Andhra Pradesh                     ,ADILABAD,KAGAZNAGAR,GANNARAM,1939099 - MPPS GANNARAM,1,1,3,133,2,67
28013900702,Andhra Pradesh                     ,ADILABAD,KAGAZNAGAR,GONDI,1939085 - GOVT.TRIBAL PRIMARY SCHOO,1,1,2,48,1,48
28013903501,Andhra Pradesh                     ,ADILABAD,KAGAZNAGAR,KADAMBA,1939339 - M.P.U.Primary School,1,2,3,142,3,47
28013990637,Andhra Pradesh                     ,ADILABAD,KAGAZNAGAR,KAGHAZNAGAR,1939603 - Z.P.High School,2,5,3,239,5,48
28013900103,Andhra Pradesh                     ,ADILABAD,KAGAZNAGAR,MALNI,1939078 - GOVT.TRIBAL PRIMARY SCHOO,1,1,2,52,1,52
28013903201,Andhra Pradesh                     ,ADILABAD,KAGAZNAGAR,MOSAM,1939038 - M.P.Primary School,1,1,3,51,1,51
28013903202,Andhra Pradesh                     ,ADILABAD,KAGAZNAGAR,MOSAM,1939094 - M P P SCHOOL,1,1,3,237,3,79
28013903203,Andhra Pradesh                     ,ADILABAD,KAGAZNAGAR,MOSAM,1939624 - Z P PSCHOOL,1,5,3,141,3,47
28013901909,Andhra Pradesh                     ,ADILABAD,KAGAZNAGAR,NAZRULNAGAR,1939063 - Govt.Primary School,1,1,1,128,1,128
28013901911,Andhra Pradesh                     ,ADILABAD,KAGAZNAGAR,NAZRULNAGAR,1939065 - Govt.Primary School,1,1,1,140,3,47
28013901916,Andhra Pradesh                     ,ADILABAD,KAGAZNAGAR,NAZRULNAGAR,1939610 - Govt.High School,1,5,1,310,5,62
28013903701,Andhra Pradesh                     ,ADILABAD,KAGAZNAGAR,POTHEPALLE,1939046 - M.P.Primary School,1,1,3,66,1,66
28013900402,Andhra Pradesh                     ,ADILABAD,KAGAZNAGAR,REGULGUDA,1939082 - GOVT.TRIBAL PRIMARY SCHOO,1,1,2,44,1,44
28013501006,Andhra Pradesh                     ,ADILABAD,KASIPET,DEVAPUR,1935034 - GOVT.TRIBAL PRIMARY SCHOO,1,1,2,47,1,47
28013500501,Andhra Pradesh                     ,ADILABAD,KASIPET,DHARMARAOPET,1935004 - M.P.Primary School,1,1,3,180,2,90
28013502110,Andhra Pradesh                     ,ADILABAD,KASIPET,KASIPET,1935604 - Z.P.High School,1,5,3,110,2,55
28013501201,Andhra Pradesh                     ,ADILABAD,KASIPET,KONDAPUR,1935038 - GOVT.TRIBAL PRIMARY SCHOO,1,1,2,61,1,61
28013501401,Andhra Pradesh                     ,ADILABAD,KASIPET,PALLAMGUDA,1935013 - M.P.Primary School,1,1,3,52,1,52
28013502001,Andhra Pradesh                     ,ADILABAD,KASIPET,PEDDAMPALLE,1935044 - GOVT.TRIBAL PRIMARY SCHOO,1,1,2,41,1,41
28013501901,Andhra Pradesh                     ,ADILABAD,KASIPET,VARIPET,1935018 - M.P.Primary School,1,1,3,48,1,48
28013500301,Andhra Pradesh                     ,ADILABAD,KASIPET,VENKATAPUR,1935002 - M.P.Primary School,1,1,3,44,1,44
28012801801,Andhra Pradesh                     ,ADILABAD,KERAMERI,ANARPALLI,1928053 - GOVT.TRIBAL PRIMARY SCHOO,1,1,2,48,1,48
28012800502,Andhra Pradesh                     ,ADILABAD,KERAMERI,ANTHAPUR,1928081 - M P PRIMARY SCHOOL,1,1,3,82,1,82
28012801501,Andhra Pradesh                     ,ADILABAD,KERAMERI,BHOLEPATHUR,1928013 - M.P.Primary School,1,1,3,44,1,44
28012800701,Andhra Pradesh                     ,ADILABAD,KERAMERI,GOWRI,1928008 - M.P.Primary School,1,1,3,45,1,45
28012803001,Andhra Pradesh                     ,ADILABAD,KERAMERI,GOYAGAON,1928087 - MPPS GOYAGAON,1,1,3,96,1,96
28012803503,Andhra Pradesh                     ,ADILABAD,KERAMERI,JHARI,1928306 - M.P.U.P.School,1,2,3,142,3,47
28012801201,Andhra Pradesh                     ,ADILABAD,KERAMERI,KALI BUZURG,1928011 - M.P.Primary School,1,1,3,63,1,63
28012801401,Andhra Pradesh                     ,ADILABAD,KERAMERI,KALI KHURD,1928012 - M.P.Primary School,1,1,3,42,1,42
28012802003,Andhra Pradesh                     ,ADILABAD,KERAMERI,KERAMERI,1928019 - M.P.Primary School,1,1,3,121,2,61
28012802004,Andhra Pradesh                     ,ADILABAD,KERAMERI,KERAMERI,1928020 - M.P.Primary School,1,1,3,171,2,86
28012802006,Andhra Pradesh                     ,ADILABAD,KERAMERI,KERAMERI,1928060 - GOVT.TRIBAL PRIMARY SCHOO,1,1,2,44,1,44
28012802802,Andhra Pradesh                     ,ADILABAD,KERAMERI,KOTHARI,1928031 - M.P.Primary School,1,1,3,45,1,45
28012803701,Andhra Pradesh                     ,ADILABAD,KERAMERI,METTAPIPRI,1928037 - M.P.Primary School,1,1,3,41,1,41
28012802201,Andhra Pradesh                     ,ADILABAD,KERAMERI,MODI,1928022 - M.P.Primary School,1,1,3,90,1,90
28012802701,Andhra Pradesh                     ,ADILABAD,KERAMERI,NISHANI,1928029 - M.P.Primary School,1,1,3,81,2,41
28012803401,Andhra Pradesh                     ,ADILABAD,KERAMERI,PARDA,1928036 - M.P.Primary School,1,1,3,45,1,45
28012802401,Andhra Pradesh                     ,ADILABAD,KERAMERI,SURDAPUR,1928024 - M.P.Primary School,1,1,3,45,1,45
28012802501,Andhra Pradesh                     ,ADILABAD,KERAMERI,SWARKHEDA,1928027 - M.P.Primary School,1,1,3,85,1,85
28012402902,Andhra Pradesh                     ,ADILABAD,KHANAPUR,BADANKURTHY,1924307 - M.P.U.P.School,1,2,3,207,4,52
28012402702,Andhra Pradesh                     ,ADILABAD,KHANAPUR,BAVAPUR (K),1924323 - M.P.  U PRIMARY SCHOOL,1,2,3,136,2,68
28012401603,Andhra Pradesh                     ,ADILABAD,KHANAPUR,BEERNANDI,1924084 - GOVT.TRIBAL PRIMARY SCHOO,1,1,2,43,1,43
28012401801,Andhra Pradesh                     ,ADILABAD,KHANAPUR,NAGAPUR,1924021 - M.P.Primary School,1,1,3,48,1,48
28012400101,Andhra Pradesh                     ,ADILABAD,KHANAPUR,PASPULA,1924001 - M.P.Primary School,1,1,3,41,1,41
28012400105,Andhra Pradesh                     ,ADILABAD,KHANAPUR,PASPULA,1924076 - GOVT.TRIBAL PRIMARY SCHOO,1,1,2,76,1,76
28012402401,Andhra Pradesh                     ,ADILABAD,KHANAPUR,PATHA YELLAPUR,1924032 - M.P.Primary School,1,1,3,151,2,76
28012402402,Andhra Pradesh                     ,ADILABAD,KHANAPUR,PATHA YELLAPUR,1924034 - M.P.Primary School,1,1,3,43,1,43
28012402403,Andhra Pradesh                     ,ADILABAD,KHANAPUR,PATHA YELLAPUR,1924107 - M.P. PRIMARY SCHOOL,1,1,3,144,3,48
28012402303,Andhra Pradesh                     ,ADILABAD,KHANAPUR,SATHNAPALLE,1924092 - MPPRIMARY SCHOOL,1,1,3,100,2,50
28012402206,Andhra Pradesh                     ,ADILABAD,KHANAPUR,THIMMAPUR,1924041 - M.P.Primary School,1,1,3,107,1,107
28012402211,Andhra Pradesh                     ,ADILABAD,KHANAPUR,THIMMAPUR,1924071 - M.P.P. SCHOOL,1,1,3,55,1,55
28012402223,Andhra Pradesh                     ,ADILABAD,KHANAPUR,THIMMAPUR,1924606 - Govt.High School,1,5,1,352,8,44
28015003601,Andhra Pradesh                     ,ADILABAD,KOTAPALLY,DEWALWADA,1950032 - M.P.Primary School,1,1,3,132,3,44
28015002401,Andhra Pradesh                     ,ADILABAD,KOTAPALLY,EDAGATTA,1950023 - M.P.Primary School,1,1,3,57,1,57
28015000904,Andhra Pradesh                     ,ADILABAD,KOTAPALLY,KOTAPALLE,1950601 - Z.P.High School,1,5,3,297,6,50
28015000505,Andhra Pradesh                     ,ADILABAD,KOTAPALLY,MALLAMPET,1950043 - MPPS MALLAMPET,1,1,3,102,2,51
28015000201,Andhra Pradesh                     ,ADILABAD,KOTAPALLY,NAKKALPALLE,1950045 - MPPS NAKKALPALLY,1,1,3,100,2,50
28015002601,Andhra Pradesh                     ,ADILABAD,KOTAPALLY,PARPALLE,1950037 - M.P.Primary School,1,1,3,93,1,93
28015002603,Andhra Pradesh                     ,ADILABAD,KOTAPALLY,PARPALLE,1950042 - M.P. PRIMARY SCHOOL,1,1,3,44,1,44
28015003201,Andhra Pradesh                     ,ADILABAD,KOTAPALLY,RAJARAM,1950029 - M.P.Primary School,1,1,3,84,2,42
28015003301,Andhra Pradesh                     ,ADILABAD,KOTAPALLY,RAMPUR,1950030 - M.P.Primary School,1,1,3,87,1,87
28015003701,Andhra Pradesh                     ,ADILABAD,KOTAPALLY,RAPANPALLE,1950036 - M.P.Primary School,1,1,3,66,1,66
28015001401,Andhra Pradesh                     ,ADILABAD,KOTAPALLY,VENCHAPALLE,1950014 - M.P.Primary School,1,1,3,47,1,47
28014602501,Andhra Pradesh                     ,ADILABAD,KOUTALA,BABASAGAR,1946033 - M.P.Primary School,1,1,3,252,1,252
28014602503,Andhra Pradesh                     ,ADILABAD,KOUTALA,BABASAGAR,1946035 - M.P.Primary School,1,1,3,175,3,58
28014602504,Andhra Pradesh                     ,ADILABAD,KOUTALA,BABASAGAR,1946064 - GOVT.TRIBAL PRIMARY SCHOO,1,1,2,43,1,43
28014600701,Andhra Pradesh                     ,ADILABAD,KOUTALA,BHALEPALLE,1946010 - M.P.Primary School,1,1,3,52,1,52
28014602802,Andhra Pradesh                     ,ADILABAD,KOUTALA,BUREPALLE,1946052 - M P PRIMARY SCHOOL,1,1,3,53,1,53
28014602803,Andhra Pradesh                     ,ADILABAD,KOUTALA,BUREPALLE,1946067 - GOVT.TRIBAL PRIMARY SCHOO,1,1,2,72,1,72
