tablename,statecode,districtcode,tahsilcode,towncode,areaname,figuretype,hh_number,pop_number,size_1,size_2,size_3,size_4,size_5,size_6,size_7-10,size_11-14,size_15+,size_mean
HH01,28,533,4379,0,Sub-district - Sirkonda,Rural,11915,50967,579,1361,1812,3151,2520,1308,1129,48,7,4.3
HH01,28,533,4379,0,Sub-district - Sirkonda,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,533,4380,0,Sub-district - Machareddy,Total,13758,57946,502,1518,2294,3956,2992,1445,1011,36,4,4.2
HH01,28,533,4380,0,Sub-district - Machareddy,Rural,13758,57946,502,1518,2294,3956,2992,1445,1011,36,4,4.2
HH01,28,533,4380,0,Sub-district - Machareddy,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,533,4381,0,Sub-district - Sadasivanagar,Total,13675,55068,630,1652,2512,4155,2743,1176,774,27,6,4
HH01,28,533,4381,0,Sub-district - Sadasivanagar,Rural,13675,55068,630,1652,2512,4155,2743,1176,774,27,6,4
HH01,28,533,4381,0,Sub-district - Sadasivanagar,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,533,4382,0,Sub-district - Gandhari,Total,12423,57517,378,1170,1775,3138,2723,1522,1546,131,40,4.6
HH01,28,533,4382,0,Sub-district - Gandhari,Rural,12423,57517,378,1170,1775,3138,2723,1522,1546,131,40,4.6
HH01,28,533,4382,0,Sub-district - Gandhari,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,533,4383,0,Sub-district - Banswada,Total,15209,66589,593,1585,2336,4224,3117,1759,1487,85,23,4.4
HH01,28,533,4383,0,Sub-district - Banswada,Rural,9026,39238,379,957,1397,2456,1879,1035,872,38,13,4.3
HH01,28,533,4383,0,Sub-district - Banswada,Urban,6183,27351,214,628,939,1768,1238,724,615,47,10,4.4
HH01,28,533,4384,0,Sub-district - Pitlam,Total,10413,46831,312,974,1600,2809,2221,1297,1124,61,15,4.5
HH01,28,533,4384,0,Sub-district - Pitlam,Rural,10413,46831,312,974,1600,2809,2221,1297,1124,61,15,4.5
HH01,28,533,4384,0,Sub-district - Pitlam,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,533,4385,0,Sub-district - Nizamsagar,Total,8273,36102,312,883,1331,2266,1646,929,858,42,6,4.4
HH01,28,533,4385,0,Sub-district - Nizamsagar,Rural,8273,36102,312,883,1331,2266,1646,929,858,42,6,4.4
HH01,28,533,4385,0,Sub-district - Nizamsagar,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,533,4386,0,Sub-district - Yellareddy,Total,10375,45349,468,1043,1572,2793,2252,1217,941,70,19,4.4
HH01,28,533,4386,0,Sub-district - Yellareddy,Rural,7281,31270,347,778,1131,1968,1551,832,622,42,10,4.3
HH01,28,533,4386,0,Sub-district - Yellareddy,Urban,3094,14079,121,265,441,825,701,385,319,28,9,4.6
HH01,28,533,4387,0,Sub-district - Nagareddipet,Total,8076,34344,346,921,1383,2308,1500,846,711,47,14,4.3
HH01,28,533,4387,0,Sub-district - Nagareddipet,Rural,8076,34344,346,921,1383,2308,1500,846,711,47,14,4.3
HH01,28,533,4387,0,Sub-district - Nagareddipet,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,533,4388,0,Sub-district - Lingampet,Total,10616,48024,295,966,1602,2828,2296,1393,1153,69,14,4.5
HH01,28,533,4388,0,Sub-district - Lingampet,Rural,10616,48024,295,966,1602,2828,2296,1393,1153,69,14,4.5
HH01,28,533,4388,0,Sub-district - Lingampet,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,533,4389,0,Sub-district - Tadwai,Total,11765,47813,459,1382,2179,3653,2268,1132,670,20,2,4.1
HH01,28,533,4389,0,Sub-district - Tadwai,Rural,11765,47813,459,1382,2179,3653,2268,1132,670,20,2,4.1
HH01,28,533,4389,0,Sub-district - Tadwai,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,533,4390,0,Sub-district - Kamareddy,Total,28913,124839,801,2838,4663,9051,6176,3026,2149,173,36,4.3
HH01,28,533,4390,0,Sub-district - Kamareddy,Rural,11272,46053,430,1298,2062,3484,2300,989,677,31,1,4.1
HH01,28,533,4390,0,Sub-district - Kamareddy,Urban,17641,78786,371,1540,2601,5567,3876,2037,1472,142,35,4.5
HH01,28,533,4391,0,Sub-district - Bhiknoor,Total,14700,59521,670,1799,2486,4628,2984,1270,816,38,9,4
HH01,28,533,4391,0,Sub-district - Bhiknoor,Rural,14700,59521,670,1799,2486,4628,2984,1270,816,38,9,4
HH01,28,533,4391,0,Sub-district - Bhiknoor,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,533,4392,0,Sub-district - Domakonda,Total,13988,56202,685,1829,2234,4421,2866,1139,774,35,5,4
HH01,28,533,4392,0,Sub-district - Domakonda,Rural,13988,56202,685,1829,2234,4421,2866,1139,774,35,5,4
HH01,28,533,4392,0,Sub-district - Domakonda,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,0,0,District - Karimnagar,Total,971913,3740269,59607,148043,168070,306972,168417,72897,45662,1911,334,3.8
HH01,28,534,0,0,District - Karimnagar,Rural,740803,2797796,52210,120601,127625,227096,124732,54481,32790,1099,169,3.8
HH01,28,534,0,0,District - Karimnagar,Urban,231110,942473,7397,27442,40445,79876,43685,18416,12872,812,165,4.1
HH01,28,534,4393,0,Sub-district - Ibrahimpatnam,Total,13754,52437,1058,2185,2328,3929,2415,1105,709,21,4,3.8
HH01,28,534,4393,0,Sub-district - Ibrahimpatnam,Rural,13754,52437,1058,2185,2328,3929,2415,1105,709,21,4,3.8
HH01,28,534,4393,0,Sub-district - Ibrahimpatnam,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4394,0,Sub-district - Mallapur,Total,14163,53627,1082,2327,2377,4069,2438,1170,685,15,0,3.8
HH01,28,534,4394,0,Sub-district - Mallapur,Rural,14163,53627,1082,2327,2377,4069,2438,1170,685,15,0,3.8
HH01,28,534,4394,0,Sub-district - Mallapur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4395,0,Sub-district - Raikal,Total,16715,63418,1194,2656,2957,4910,2893,1300,784,18,3,3.8
HH01,28,534,4395,0,Sub-district - Raikal,Rural,16715,63418,1194,2656,2957,4910,2893,1300,784,18,3,3.8
HH01,28,534,4395,0,Sub-district - Raikal,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4396,0,Sub-district - Sarangapur,Total,11922,44629,796,2091,2227,3415,1969,844,564,16,0,3.7
HH01,28,534,4396,0,Sub-district - Sarangapur,Rural,11922,44629,796,2091,2227,3415,1969,844,564,16,0,3.7
HH01,28,534,4396,0,Sub-district - Sarangapur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4397,0,Sub-district - Dharmapuri,Total,20563,77478,1374,3441,3885,5802,3662,1460,898,37,4,3.8
HH01,28,534,4397,0,Sub-district - Dharmapuri,Rural,20563,77478,1374,3441,3885,5802,3662,1460,898,37,4,3.8
HH01,28,534,4397,0,Sub-district - Dharmapuri,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4398,0,Sub-district - Velgatoor,Total,14335,51371,1141,2715,2573,4392,2238,834,433,9,0,3.6
HH01,28,534,4398,0,Sub-district - Velgatoor,Rural,14335,51371,1141,2715,2573,4392,2238,834,433,9,0,3.6
HH01,28,534,4398,0,Sub-district - Velgatoor,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4399,0,Sub-district - Ramagundam,Total,69669,275717,2594,8572,12502,25053,12956,4958,2890,123,21,4
HH01,28,534,4399,0,Sub-district - Ramagundam,Rural,8699,31964,764,1497,1442,2676,1440,574,292,11,3,3.7
HH01,28,534,4399,0,Sub-district - Ramagundam,Urban,60970,243753,1830,7075,11060,22377,11516,4384,2598,112,18,4
HH01,28,534,4400,0,Sub-district - Kamanpur,Total,19470,74677,988,2683,3448,6900,3429,1323,680,15,4,3.8
HH01,28,534,4400,0,Sub-district - Kamanpur,Rural,14805,56963,768,2006,2598,5193,2687,1009,530,10,4,3.8
HH01,28,534,4400,0,Sub-district - Kamanpur,Urban,4665,17714,220,677,850,1707,742,314,150,5,0,3.8
HH01,28,534,4401,0,Sub-district - Manthani,Total,14937,54259,1258,2409,2653,4991,2355,785,467,16,3,3.6
HH01,28,534,4401,0,Sub-district - Manthani,Rural,14937,54259,1258,2409,2653,4991,2355,785,467,16,3,3.6
HH01,28,534,4401,0,Sub-district - Manthani,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4402,0,Sub-district - Kataram,Total,9988,36361,722,1692,1867,3258,1561,581,303,3,1,3.6
HH01,28,534,4402,0,Sub-district - Kataram,Rural,9988,36361,722,1692,1867,3258,1561,581,303,3,1,3.6
HH01,28,534,4402,0,Sub-district - Kataram,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4403,0,Sub-district - Mahadevpur,Total,9955,37800,676,1511,1852,3000,1702,767,439,6,2,3.8
HH01,28,534,4403,0,Sub-district - Mahadevpur,Rural,9955,37800,676,1511,1852,3000,1702,767,439,6,2,3.8
HH01,28,534,4403,0,Sub-district - Mahadevpur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4404,0,Sub-district - Mutharam (Mahadevpur),Total,6653,25654,378,1024,1193,1925,1295,550,282,3,3,3.9
HH01,28,534,4404,0,Sub-district - Mutharam (Mahadevpur),Rural,6653,25654,378,1024,1193,1925,1295,550,282,3,3,3.9
HH01,28,534,4404,0,Sub-district - Mutharam (Mahadevpur),Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4405,0,Sub-district - Malharrao,Total,7181,25120,611,1285,1426,2358,1034,300,161,4,2,3.5
HH01,28,534,4405,0,Sub-district - Malharrao,Rural,7181,25120,611,1285,1426,2358,1034,300,161,4,2,3.5
HH01,28,534,4405,0,Sub-district - Malharrao,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4406,0,Sub-district - Mutharam (Manthani),Total,8897,31543,782,1669,1578,2830,1291,483,253,10,1,3.5
HH01,28,534,4406,0,Sub-district - Mutharam (Manthani),Rural,8897,31543,782,1669,1578,2830,1291,483,253,10,1,3.5
HH01,28,534,4406,0,Sub-district - Mutharam (Manthani),Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4407,0,Sub-district - Srirampur,Total,12019,41806,1214,2373,1916,3954,1673,563,310,11,5,3.5
HH01,28,534,4407,0,Sub-district - Srirampur,Rural,12019,41806,1214,2373,1916,3954,1673,563,310,11,5,3.5
HH01,28,534,4407,0,Sub-district - Srirampur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4408,0,Sub-district - Peddapalle,Total,26758,101307,1768,3992,4720,8849,4523,1796,1065,42,3,3.8
HH01,28,534,4408,0,Sub-district - Peddapalle,Rural,16369,60396,1285,2631,2885,5265,2679,1034,569,19,2,3.7
HH01,28,534,4408,0,Sub-district - Peddapalle,Urban,10389,40911,483,1361,1835,3584,1844,762,496,23,1,3.9
HH01,28,534,4409,0,Sub-district - Julapalle,Total,7386,27495,563,1237,1227,2260,1309,524,256,6,4,3.7
HH01,28,534,4409,0,Sub-district - Julapalle,Rural,7386,27495,563,1237,1227,2260,1309,524,256,6,4,3.7
HH01,28,534,4409,0,Sub-district - Julapalle,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4410,0,Sub-district - Elgaid,Total,6067,22303,477,1026,1038,1932,988,383,216,7,0,3.7
HH01,28,534,4410,0,Sub-district - Elgaid,Rural,6067,22303,477,1026,1038,1932,988,383,216,7,0,3.7
HH01,28,534,4410,0,Sub-district - Elgaid,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4411,0,Sub-district - Dharmaram,Total,14484,54020,1078,2404,2398,4619,2372,1016,583,14,0,3.7
HH01,28,534,4411,0,Sub-district - Dharmaram,Rural,14484,54020,1078,2404,2398,4619,2372,1016,583,14,0,3.7
HH01,28,534,4411,0,Sub-district - Dharmaram,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4412,0,Sub-district - Gollapalle,Total,11616,44800,741,1841,1985,3341,2154,941,604,9,0,3.9
HH01,28,534,4412,0,Sub-district - Gollapalle,Rural,11616,44800,741,1841,1985,3341,2154,941,604,9,0,3.9
HH01,28,534,4412,0,Sub-district - Gollapalle,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4413,0,Sub-district - Mallial,Total,12265,46643,802,2017,2188,3526,2166,972,579,14,1,3.8
HH01,28,534,4413,0,Sub-district - Mallial,Rural,12265,46643,802,2017,2188,3526,2166,972,579,14,1,3.8
HH01,28,534,4413,0,Sub-district - Mallial,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4414,0,Sub-district - Jagtial,Total,41558,167909,1913,5726,7116,12679,7771,3594,2590,128,41,4
HH01,28,534,4414,0,Sub-district - Jagtial,Rural,16634,64776,1094,2651,2812,4678,2989,1417,960,25,8,3.9
HH01,28,534,4414,0,Sub-district - Jagtial,Urban,24924,103133,819,3075,4304,8001,4782,2177,1630,103,33,4.1
HH01,28,534,4415,0,Sub-district - Medipalle,Total,13259,50446,1023,2179,2210,3737,2282,1131,679,16,2,3.8
HH01,28,534,4415,0,Sub-district - Medipalle,Rural,13259,50446,1023,2179,2210,3737,2282,1131,679,16,2,3.8
HH01,28,534,4415,0,Sub-district - Medipalle,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4416,0,Sub-district - Koratla,Total,26269,107475,1389,3394,4165,7695,5185,2547,1794,91,9,4.1
HH01,28,534,4416,0,Sub-district - Koratla,Rural,10724,41785,747,1626,1705,3105,1973,963,588,16,1,3.9
HH01,28,534,4416,0,Sub-district - Koratla,Urban,15545,65690,642,1768,2460,4590,3212,1584,1206,75,8,4.2
HH01,28,534,4417,0,Sub-district - Metpalle,Total,21293,85877,1241,2783,3377,6373,4187,1930,1318,76,8,4
HH01,28,534,4417,0,Sub-district - Metpalle,Rural,9246,35582,729,1387,1506,2689,1614,815,488,17,1,3.8
HH01,28,534,4417,0,Sub-district - Metpalle,Urban,12047,50295,512,1396,1871,3684,2573,1115,830,59,7,4.2
HH01,28,534,4418,0,Sub-district - Kathlapur,Total,11658,43981,914,1926,2040,3206,2106,892,555,18,1,3.8
HH01,28,534,4418,0,Sub-district - Kathlapur,Rural,11658,43981,914,1926,2040,3206,2106,892,555,18,1,3.8
HH01,28,534,4418,0,Sub-district - Kathlapur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4419,0,Sub-district - Chandurthi,Total,10945,43357,678,1561,1782,3242,2049,968,632,32,1,4
HH01,28,534,4419,0,Sub-district - Chandurthi,Rural,10945,43357,678,1561,1782,3242,2049,968,632,32,1,4
HH01,28,534,4419,0,Sub-district - Chandurthi,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4420,0,Sub-district - Kodimial,Total,11610,43545,770,2016,2246,3243,1923,859,526,24,3,3.8
HH01,28,534,4420,0,Sub-district - Kodimial,Rural,11610,43545,770,2016,2246,3243,1923,859,526,24,3,3.8
HH01,28,534,4420,0,Sub-district - Kodimial,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4421,0,Sub-district - Pegadapalle,Total,12723,47728,889,2158,2298,3757,2104,936,556,24,1,3.8
HH01,28,534,4421,0,Sub-district - Pegadapalle,Rural,12723,47728,889,2158,2298,3757,2104,936,556,24,1,3.8
HH01,28,534,4421,0,Sub-district - Pegadapalle,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4422,0,Sub-district - Gangadhara,Total,12587,49048,751,1935,2114,3803,2225,1072,657,27,3,3.9
HH01,28,534,4422,0,Sub-district - Gangadhara,Rural,12587,49048,751,1935,2114,3803,2225,1072,657,27,3,3.9
HH01,28,534,4422,0,Sub-district - Gangadhara,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4423,0,Sub-district - Ramadugu,Total,12308,47880,789,1901,1973,3707,2224,1022,672,14,6,3.9
HH01,28,534,4423,0,Sub-district - Ramadugu,Rural,12308,47880,789,1901,1973,3707,2224,1022,672,14,6,3.9
HH01,28,534,4423,0,Sub-district - Ramadugu,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4424,0,Sub-district - Choppadandi,Total,12996,50046,811,2038,2182,4062,2223,986,669,22,3,3.9
HH01,28,534,4424,0,Sub-district - Choppadandi,Rural,12996,50046,811,2038,2182,4062,2223,986,669,22,3,3.9
HH01,28,534,4424,0,Sub-district - Choppadandi,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4425,0,Sub-district - Sultanabad,Total,16624,62541,1153,2702,2728,5378,2774,1188,685,14,2,3.8
HH01,28,534,4425,0,Sub-district - Sultanabad,Rural,16624,62541,1153,2702,2728,5378,2774,1188,685,14,2,3.8
HH01,28,534,4425,0,Sub-district - Sultanabad,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4426,0,Sub-district - Odela,Total,11679,41880,965,2189,1952,3810,1706,697,351,9,0,3.6
HH01,28,534,4426,0,Sub-district - Odela,Rural,11679,41880,965,2189,1952,3810,1706,697,351,9,0,3.6
HH01,28,534,4426,0,Sub-district - Odela,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4427,0,Sub-district - Manakondur,Total,18000,67452,1205,3097,3081,5666,2943,1190,787,29,2,3.7
HH01,28,534,4427,0,Sub-district - Manakondur,Rural,18000,67452,1205,3097,3081,5666,2943,1190,787,29,2,3.7
HH01,28,534,4427,0,Sub-district - Manakondur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4428,0,Sub-district - Karimnagar,Total,87389,358770,2665,10483,15257,30294,15997,6972,5228,394,99,4.1
HH01,28,534,4428,0,Sub-district - Karimnagar,Rural,18106,70682,1065,2751,3014,5590,3233,1454,938,51,10,3.9
HH01,28,534,4428,0,Sub-district - Karimnagar,Urban,69283,288088,1600,7732,12243,24704,12764,5518,4290,343,89,4.2
HH01,28,534,4429,0,Sub-district - Boinpalle,Total,10204,39109,648,1658,1756,3080,1729,798,521,11,3,3.8
HH01,28,534,4429,0,Sub-district - Boinpalle,Rural,10204,39109,648,1658,1756,3080,1729,798,521,11,3,3.8
HH01,28,534,4429,0,Sub-district - Boinpalle,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4430,0,Sub-district - Vemulawada,Total,20132,79944,1065,2745,3462,6350,3682,1630,1123,63,12,4
HH01,28,534,4430,0,Sub-district - Vemulawada,Rural,12007,46598,790,1809,2072,3614,2095,927,661,34,5,3.9
HH01,28,534,4430,0,Sub-district - Vemulawada,Urban,8125,33346,275,936,1390,2736,1587,703,462,29,7,4.1
HH01,28,534,4431,0,Sub-district - Konaraopeta,Total,10856,40786,762,1803,2090,3020,1807,866,501,6,1,3.8
HH01,28,534,4431,0,Sub-district - Konaraopeta,Rural,10856,40786,762,1803,2090,3020,1807,866,501,6,1,3.8
HH01,28,534,4431,0,Sub-district - Konaraopeta,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4432,0,Sub-district - Yellareddipet,Total,14584,59250,625,1943,2493,4337,2871,1317,962,29,7,4.1
HH01,28,534,4432,0,Sub-district - Yellareddipet,Rural,14584,59250,625,1943,2493,4337,2871,1317,962,29,7,4.1
HH01,28,534,4432,0,Sub-district - Yellareddipet,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4433,0,Sub-district - Gambhiraopet,Total,11465,45714,556,1527,2015,3552,2207,969,610,20,9,4
HH01,28,534,4433,0,Sub-district - Gambhiraopet,Rural,11465,45714,556,1527,2015,3552,2207,969,610,20,9,4
HH01,28,534,4433,0,Sub-district - Gambhiraopet,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4434,0,Sub-district - Mustabad,Total,10843,43798,550,1471,1912,3114,2001,1058,700,34,3,4
HH01,28,534,4434,0,Sub-district - Mustabad,Rural,10843,43798,550,1471,1912,3114,2001,1058,700,34,3,4
HH01,28,534,4434,0,Sub-district - Mustabad,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4435,0,Sub-district - Sircilla,Total,35146,140086,1647,4755,6046,11101,6709,2889,1906,84,9,4
HH01,28,534,4435,0,Sub-district - Sircilla,Rural,14621,58217,843,2061,2429,4262,2797,1326,866,30,7,4
HH01,28,534,4435,0,Sub-district - Sircilla,Urban,20525,81869,804,2694,3617,6839,3912,1563,1040,54,2,4
HH01,28,534,4436,0,Sub-district - Ellanthakunta,Total,13430,51077,1008,2168,2237,4014,2267,1060,633,40,3,3.8
HH01,28,534,4436,0,Sub-district - Ellanthakunta,Rural,13430,51077,1008,2168,2237,4014,2267,1060,633,40,3,3.8
HH01,28,534,4436,0,Sub-district - Ellanthakunta,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4437,0,Sub-district - Bejjanki,Total,13768,53165,1009,2139,2291,3975,2352,1189,793,19,1,3.9
HH01,28,534,4437,0,Sub-district - Bejjanki,Rural,13768,53165,1009,2139,2291,3975,2352,1189,793,19,1,3.9
HH01,28,534,4437,0,Sub-district - Bejjanki,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4438,0,Sub-district - Timmapur (LMD Colony),Total,13094,48676,891,2238,2398,4013,2144,904,491,12,3,3.7
HH01,28,534,4438,0,Sub-district - Timmapur (LMD Colony),Rural,11511,42512,825,2010,2111,3457,1893,780,423,9,3,3.7
HH01,28,534,4438,0,Sub-district - Timmapur (LMD Colony),Urban,1583,6164,66,228,287,556,251,124,68,3,0,3.9
HH01,28,534,4439,0,Sub-district - Veenavanka,Total,13204,48940,1073,2270,2124,4170,2084,930,526,25,2,3.7
HH01,28,534,4439,0,Sub-district - Veenavanka,Rural,13204,48940,1073,2270,2124,4170,2084,930,526,25,2,3.7
HH01,28,534,4439,0,Sub-district - Veenavanka,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4440,0,Sub-district - Jammikunta,Total,28095,101467,2061,4899,4935,9920,3979,1492,764,40,5,3.6
HH01,28,534,4440,0,Sub-district - Jammikunta,Rural,25041,89957,1915,4399,4407,8822,3477,1320,662,34,5,3.6
HH01,28,534,4440,0,Sub-district - Jammikunta,Urban,3054,11510,146,500,528,1098,502,172,102,6,0,3.8
HH01,28,534,4441,0,Sub-district - Shankarapatnam,Total,11882,45022,831,1957,1931,3792,1878,960,505,26,2,3.8
HH01,28,534,4441,0,Sub-district - Shankarapatnam,Rural,11882,45022,831,1957,1931,3792,1878,960,505,26,2,3.8
HH01,28,534,4441,0,Sub-district - Shankarapatnam,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4442,0,Sub-district - Chigurumamidi,Total,11369,41496,967,1966,1919,3551,1815,736,402,13,0,3.6
HH01,28,534,4442,0,Sub-district - Chigurumamidi,Rural,11369,41496,967,1966,1919,3551,1815,736,402,13,0,3.6
HH01,28,534,4442,0,Sub-district - Chigurumamidi,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4443,0,Sub-district - Koheda,Total,11554,44209,920,1944,1909,3219,2086,882,572,19,3,3.8
HH01,28,534,4443,0,Sub-district - Koheda,Rural,11554,44209,920,1944,1909,3219,2086,882,572,19,3,3.8
HH01,28,534,4443,0,Sub-district - Koheda,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4444,0,Sub-district - Husnabad,Total,20051,77461,1301,3126,3218,6302,3456,1583,1020,38,7,3.9
HH01,28,534,4444,0,Sub-district - Husnabad,Rural,20051,77461,1301,3126,3218,6302,3456,1583,1020,38,7,3.9
HH01,28,534,4444,0,Sub-district - Husnabad,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4445,0,Sub-district - Saidapur,Total,10691,40573,851,1735,1756,3205,1680,910,529,22,3,3.8
HH01,28,534,4445,0,Sub-district - Saidapur,Rural,10691,40573,851,1735,1756,3205,1680,910,529,22,3,3.8
HH01,28,534,4445,0,Sub-district - Saidapur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4446,0,Sub-district - Huzurabad,Total,19822,73733,1290,3180,3480,6839,3099,1252,645,31,6,3.7
HH01,28,534,4446,0,Sub-district - Huzurabad,Rural,19822,73733,1290,3180,3480,6839,3099,1252,645,31,6,3.7
HH01,28,534,4446,0,Sub-district - Huzurabad,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4447,0,Sub-district - Kamalapur,Total,16994,60830,1334,3084,3100,5626,2435,906,488,17,4,3.6
HH01,28,534,4447,0,Sub-district - Kamalapur,Rural,16994,60830,1334,3084,3100,5626,2435,906,488,17,4,3.6
HH01,28,534,4447,0,Sub-district - Kamalapur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4448,0,Sub-district - Bheemadevarpalle,Total,14398,54903,943,2408,2363,4477,2331,1162,685,23,6,3.8
HH01,28,534,4448,0,Sub-district - Bheemadevarpalle,Rural,14398,54903,943,2408,2363,4477,2331,1162,685,23,6,3.8
HH01,28,534,4448,0,Sub-district - Bheemadevarpalle,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,534,4449,0,Sub-district - Elkathurthi,Total,10636,39630,822,1789,1776,3350,1683,765,426,22,3,3.7
HH01,28,534,4449,0,Sub-district - Elkathurthi,Rural,10636,39630,822,1789,1776,3350,1683,765,426,22,3,3.7
HH01,28,534,4449,0,Sub-district - Elkathurthi,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,535,0,0,District - Medak,Total,665525,2999675,21573,65796,97429,184080,141457,75631,71380,6456,1723,4.5
HH01,28,535,0,0,District - Medak,Rural,502525,2282100,17533,50060,70716,131941,109371,59821,56827,4991,1265,4.5
HH01,28,535,0,0,District - Medak,Urban,163000,717575,4040,15736,26713,52139,32086,15810,14553,1465,458,4.4
HH01,28,535,4450,0,Sub-district - Kangti,Total,9671,52236,168,564,927,1764,2305,1628,1993,241,81,5.4
HH01,28,535,4450,0,Sub-district - Kangti,Rural,9671,52236,168,564,927,1764,2305,1628,1993,241,81,5.4
HH01,28,535,4450,0,Sub-district - Kangti,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,535,4451,0,Sub-district - Manoor,Total,11247,59189,235,718,1158,2055,2596,1962,2238,210,75,5.3
HH01,28,535,4451,0,Sub-district - Manoor,Rural,11247,59189,235,718,1158,2055,2596,1962,2238,210,75,5.3
HH01,28,535,4451,0,Sub-district - Manoor,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,535,4452,0,Sub-district - Narayankhed,Total,16338,81887,294,1138,1851,3719,4013,2414,2562,278,69,5
HH01,28,535,4452,0,Sub-district - Narayankhed,Rural,13362,66462,257,951,1560,3011,3290,1970,2065,205,53,5
HH01,28,535,4452,0,Sub-district - Narayankhed,Urban,2976,15425,37,187,291,708,723,444,497,73,16,5.2
HH01,28,535,4453,0,Sub-district - Kalher,Total,10708,50447,231,900,1559,2602,2446,1487,1360,95,28,4.7
HH01,28,535,4453,0,Sub-district - Kalher,Rural,10708,50447,231,900,1559,2602,2446,1487,1360,95,28,4.7
HH01,28,535,4453,0,Sub-district - Kalher,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,535,4454,0,Sub-district - Shankarampet (A),Total,9043,41046,204,870,1395,2426,1987,1113,944,86,18,4.5
HH01,28,535,4454,0,Sub-district - Shankarampet (A),Rural,7655,34838,160,738,1200,2038,1659,951,823,70,16,4.6
